cat,Class_num,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
10536434,41,608.500000027,552,6.31253580432,197,755,558,297.108052588,53.6469582616,723161,288.0,236,1213,977,403.621199671,91.8617507087,982414,391.0,259,1658,1399,637.176663928,158.503073586,1550888,624.0,155,1598,1443,440.389071487,141.239902889,1071907,418.0,-0.0282258056104,0.38351982832,0.41174563393,0.187272208765,0.066134554976,455.820556134,0.186705,637,3566,2929,1141.11832375,281.483085045,2777482,1096.0,-0.0458374023438,4.84613037109,4.89196777344,1.06152912977,0.770587268773,2583.76190186,1.05545
10525898,32,2883.74999999,973,5.1112733138,212,376,164,296.979193758,20.112356715,3425655,297.0,306,583,277,449.76142176,35.9809315109,5187998,450.0,781,1313,532,1060.70047681,65.0843446948,12235180,1062.0,240,685,445,471.513914174,60.758338392,5438913,470.0,0.255681812763,0.572953760624,0.317271947861,0.386497737117,0.0412212378698,4458.25139764,0.383721,758,1643,885,1218.25452969,115.677565084,14052566,1216.0,-0.139892578125,0.824249267578,0.964141845703,0.0453326704392,0.102463625057,522.912353516,0.0
10507334,31,5.5,11,1.3231418571,225,308,83,264.863636364,20.9008382923,5827,261.0,286,371,85,344.545454545,22.7550739052,7580,350.5,599,915,316,826.181818182,81.0155071372,18176,849.0,221,375,154,322.454545455,44.0626901262,7094,335.5,0.393277317286,0.495618313551,0.102340996265,0.440110282464,0.031420444976,9.68242621422,0.438571,732,1034,302,931.863636364,81.2293584715,20501,958.0,0.31689453125,1.55853271484,1.24163818359,1.2000246915,0.382191126035,26.4005432129,1.37122
10499551,11,65.25,50,1.74612292521,316,427,111,376.455938697,20.4617897607,98255,380.0,459,636,177,558.042145594,40.1170001705,145649,562.0,544,831,287,699.026819923,62.5627902908,182446,709.0,526,832,306,680.831417625,68.0225504184,177697,694.0,-0.0412371121347,0.0660592243075,0.107296336442,0.0136963213616,0.0205156994736,3.57473987539,0.0134847,1314,1853,539,1615.32950192,120.360213873,421601,1629.0,-0.0203552246094,2.67358398438,2.69393920898,2.20400860666,0.319432931302,575.246246338,2.27832
10522867,33,404.750000014,223,3.1268460716,214,317,103,275.846201359,13.1921398383,446595,276.0,301,487,186,396.894379246,22.3849876188,642572,397.0,571,1066,495,817.869054972,49.8457053513,1324130,816.0,250,559,309,427.861642989,39.5023162395,692708,429.0,0.220233470201,0.478079319,0.257845848799,0.313679435293,0.0400594948796,507.84700574,0.310638,765,1340,575,1100.60222359,73.5923861773,1781875,1104.0,-0.0906677246094,1.18197631836,1.27264404297,0.0463437227057,0.147236545134,75.0304870605,0.0
10469069,41,16.0000000009,26,1.83361614648,234,254,20,244.078125,4.96331758851,15621,243.5,285,320,35,301.90625,7.8575575682,19322,301.0,306,401,95,350.984375,20.6711545604,22463,347.5,259,311,52,280.375,11.9615268674,17944,279.0,0.0402576476336,0.177679881454,0.13742223382,0.111291322624,0.0356014312668,7.12264464796,0.118071,784,884,100,826.359375,23.5155315613,52887,824.0,-0.132568359375,1.39282226562,1.525390625,0.216037750244,0.399422883872,13.8264160156,0.0
10514944,33,1508.00000002,1411,10.2499420722,206,380,174,276.528514589,21.7002315422,1668020,274.0,273,574,301,397.453083554,38.8277343918,2397437,393.0,580,1158,578,853.796584881,85.5371964183,5150101,856.0,240,705,465,413.080238727,62.5022932795,2491700,407.0,0.186282157898,0.52277225256,0.336490094662,0.349727390712,0.048521272032,2109.55562077,0.343773,735,1659,924,1087.06183687,121.008518957,6557157,1074.0,-0.215667724609,1.23876953125,1.45443725586,0.0540928372654,0.149161721624,326.287994385,0.0
10460082,33,2095.50000002,934,5.75569949878,210,385,175,257.852779766,15.9249175231,2161322,255.0,277,557,280,356.635289907,30.2913634592,2989317,350.0,505,1157,652,723.89453591,83.3048599195,6067684,707.0,215,666,451,351.787162968,48.7669728895,2948680,343.0,0.175355449319,0.537717580795,0.362362131476,0.346133426242,0.0491723295144,2901.29037876,0.348548,702,1598,896,966.275232641,93.4427580833,8099319,948.0,-0.271118164062,1.35089111328,1.62200927734,0.0715677292755,0.19478698034,599.880706787,0.0
10475571,32,12250.0,8036,20.4817448534,183,362,179,270.87455102,17.266865677,13272853,269.0,255,564,309,400.737122449,31.1030790766,19636119,399.0,699,1355,656,986.389204082,64.6668366714,48333071,984.0,142,647,505,382.189653061,47.0975038452,18727293,378.0,0.269129276276,0.695278942585,0.426149666309,0.442873470334,0.0365690085928,21700.8000464,0.443953,580,1550,970,1053.80132653,93.9487375325,51636265,1045.0,-0.211242675781,1.63681030273,1.84805297852,0.0447080439353,0.119351537431,2190.69415283,0.0
10418480,41,134.499999993,117,2.8459009955,231,376,145,284.436802974,14.2860026707,153027,284.0,298,537,239,412.698884758,24.9739350864,222032,414.0,338,791,453,455.18401487,58.3206235804,244889,451.0,281,664,383,420.767657993,38.9653825309,226373,419.0,-0.0923787504435,0.196635127068,0.289013877511,0.0375010880629,0.0579877018977,20.1755853778,0.0394663,810,1563,753,1117.90334572,74.9576457109,601432,1116.0,-0.0845947265625,0.893157958984,0.977752685547,0.0225473283392,0.099409083924,12.1304626465,0.0
10421563,51,98.7499999944,134,3.80391946987,161,368,207,240.729113924,31.213759348,95088,241.0,159,518,359,298.93164557,50.0374329354,118078,293.0,250,737,487,400.126582278,88.7099336679,158050,382.0,154,636,482,299.341772152,82.156239865,118240,280.0,-0.0176817290485,0.408829182386,0.426510911435,0.147774808173,0.0740908133372,58.3710492284,0.141831,550,1479,929,839.002531646,144.817711672,331406,803.0,-0.0297241210938,11.6111755371,11.6408996582,3.50341279235,3.56161484564,1383.84805298,2.66135
10411423,11,71.2499999965,73,2.43963858666,257,523,266,408.810526316,38.1486367474,116511,412.0,405,769,364,639.603508772,60.8019562385,182287,655.0,589,1023,434,843.792982456,92.105179883,240481,851.0,357,896,539,685.431578947,71.1588762519,195348,688.0,0.00123609392904,0.271428585052,0.270192491123,0.103174097624,0.0466673888679,29.404617823,0.100606,1131,2180,1049,1733.84561404,152.05238256,494146,1751.0,2.99792480469,5.19555664062,2.19763183594,4.24361679345,0.241513664757,1209.43078613,4.24771
10423694,32,1136.74999997,591,4.9448152212,228,368,140,284.718715637,14.4546128977,1294616,284.0,288,563,275,404.749505168,25.4404771364,1840396,404.0,556,1122,566,830.803606774,52.4974967113,3777664,834.0,253,697,444,445.617330108,47.4947247528,2026222,445.0,0.168983176351,0.503759384155,0.334776207805,0.302748720479,0.0455203325768,1376.59843202,0.301455,769,1605,836,1135.08555091,84.8859280887,5161234,1133.0,-0.314422607422,1.60018920898,1.91461181641,0.105443165437,0.164586603212,479.450073242,0.0732422
10399718,11,10.75,16,1.3766096782,269,496,227,424.209302326,51.7222268534,18241,440.0,350,677,327,575.604651163,74.8350556876,24751,586.0,468,789,321,663.604651163,63.0511566148,28535,654.0,287,702,415,596.139534884,80.3740040686,25634,616.0,-0.0206349212676,0.239735096693,0.260370017961,0.0568424005191,0.0592448322135,2.44422322232,0.0445151,919,1816,897,1595.95348837,199.003208282,68626,1668.0,0.012451171875,0.207794189453,0.195343017578,0.0463398778161,0.0438943717242,1.99261474609,0.0325623
10370814,51,5.25,12,1.47739512738,224,305,81,248.857142857,23.3182652999,5226,242.0,276,376,100,306.80952381,31.4954555265,6443,293.0,555,844,289,653.238095238,89.4096536611,13718,623.0,226,395,169,277.19047619,54.6378719585,5821,260.0,0.323630124331,0.469575196505,0.145945072174,0.406983139969,0.0386800510289,8.54664593935,0.416965,732,1072,340,832.857142857,108.529691226,17490,802.0,0.0170593261719,0.463470458984,0.446411132812,0.184552873884,0.121964062753,3.87561035156,0.163788
10363177,12,22.5000000014,53,3.15195260511,190,293,103,234.677777778,24.820165537,21121,228.0,238,414,176,313.8,43.4509173922,28242,305.5,339,639,300,460.433333333,68.1622329446,41439,446.5,178,498,320,306.988888889,73.6754888299,27629,291.0,0.103965699673,0.335820883512,0.23185518384,0.207076190826,0.0599747709093,18.6368571743,0.203904,613,1195,582,855.466666667,140.140342356,76992,815.5,1.17514038086,1.96383666992,0.788696289062,1.30785624186,0.211187322034,117.707061768,1.20863
10394070,32,3311.24999998,1727,8.46625645827,204,374,170,291.425821065,18.8131869633,3859935,291.0,291,559,268,432.424235561,32.5716369011,5727459,431.0,725,1199,474,964.716798792,73.1150583417,12777674,965.0,237,701,464,462.510305776,52.2322656668,6125949,460.0,0.208237990737,0.527888417244,0.319650426507,0.35273533452,0.0406301646632,4671.97950572,0.353764,749,1620,871,1186.3603624,101.102191252,15713343,1181.0,-0.151611328125,1.24566650391,1.39727783203,0.0338851312369,0.08960637298,448.808563232,0.0
10354952,51,47.75,60,2.44939953135,163,373,210,256.397905759,33.8108194804,48972,255.0,228,614,386,342.141361257,53.740952398,65349,334.0,487,1148,661,755.722513089,144.914928884,144343,759.0,148,741,593,318.392670157,70.40219348,60813,313.0,0.146804839373,0.568539321423,0.42173448205,0.407191632618,0.0649032493907,77.77360183,0.404943,598,1728,1130,916.931937173,147.739797358,175134,910.0,2.16247558594,4.91171264648,2.74923706055,3.26953859978,0.718076236861,624.481872559,3.16248
10426589,34,573.750000017,317,3.73330077902,217,306,89,248.152069717,7.64643330837,569509,248.0,304,466,162,366.593028322,14.0450549288,841331,367.0,851,1204,353,1018.91023965,53.7568458806,2338399,1022.0,220,458,238,301.044008715,20.839657133,690896,300.0,0.448856800795,0.617346942425,0.16849014163,0.543630939345,0.0270946800656,1247.6330058,0.544765,748,1230,482,915.789106754,40.8157127657,2101736,915.0,-0.218933105469,1.17956542969,1.39849853516,0.135650554981,0.255965974388,311.318023682,0.0
10387135,32,5819.00000011,2487,9.19701033799,229,361,132,291.782565733,14.2020026549,6791531,292.0,290,553,263,424.300824884,26.3285140552,9876026,425.0,658,1074,416,875.130005156,46.6656967959,20369526,876.0,267,662,395,454.521223578,44.4908134874,10579436,454.0,0.204530313611,0.504057705402,0.299527391791,0.317376417245,0.0369566468265,7387.2534878,0.314725,786,1576,790,1170.60461419,83.0483402609,27246993,1171.0,-0.156280517578,1.33697509766,1.49325561523,0.164718208372,0.190640882882,3833.98101807,0.101074
10566083,14,2780.74999999,2000,10.6990222504,209,616,407,298.829812101,11.7762747419,3323884,299.0,291,932,641,409.54634541,20.2155712541,4555384,408.0,396,1192,796,571.369414726,47.9641422177,6355342,570.0,270,1312,1042,493.398183943,41.4805162979,5488068,491.0,-0.047923322767,0.300518125296,0.348441448063,0.0731865983467,0.0164429458669,814.05453341,0.0723404,810,2860,2050,1201.77434145,68.8574272267,13367336,1196.0,-0.242218017578,2.08151245117,2.32373046875,0.12215855091,0.207055915068,1358.76956177,0.0108948
10345568,21,457.249999987,365,4.81516391129,237,379,142,306.38600328,13.0078724887,560380,306.0,311,543,232,436.962274467,21.7595638863,799204,437.0,453,839,386,684.610716238,48.1372356437,1252153,686.0,337,729,392,570.024056862,42.0927465476,1042574,571.0,0.0211433041841,0.239757210016,0.218613905832,0.0914371367106,0.0224934439776,167.238523044,0.0893142,885,1645,760,1313.37233461,69.7096981209,2402158,1314.0,-0.119567871094,3.35726928711,3.4768371582,0.354093823816,0.787360849412,647.63760376,0.0
10307339,33,970.50000001,443,4.01144668367,226,323,97,267.721535291,9.76738703399,1039295,267.0,298,471,173,384.594796497,16.1452035558,1492997,384.0,612,1064,452,850.080370943,39.010734874,3300012,849.0,257,527,270,379.819938176,24.3185811506,1474461,379.0,0.297134250402,0.489583343267,0.192449092865,0.382494149228,0.0256380760211,1484.8422873,0.383081,797,1316,519,1032.13626996,48.7505952174,4006753,1030.0,-0.0941467285156,1.20431518555,1.29846191406,0.0574359923279,0.148134209549,222.966522217,0.0
10264690,11,87.7500000037,47,1.41536797039,237,411,174,309.062678063,21.5310430553,108481,303.0,344,572,228,459.051282051,27.1322117475,161127,454.0,507,869,362,803.381766382,41.1079062035,281987,813.0,438,868,430,723.717948718,45.6802050218,254025,729.0,-0.0181818176061,0.0962850674987,0.114466885105,0.0525238819615,0.0128635649121,18.4358825685,0.0537217,1063,1851,788,1491.83190883,78.0432176754,523633,1490.0,3.29370117188,4.82260131836,1.52890014648,4.18922037413,0.320554591915,1470.41635132,4.13095
10255452,11,25.75,52,2.89074507855,228,411,183,341.834951456,42.3533671676,35209,348.0,324,605,281,495.475728155,62.9698409335,51034,508.0,447,844,397,697.174757282,82.6618362283,71809,697.0,335,736,401,597.203883495,87.0302212016,61512,614.0,-0.00465838517994,0.231854841113,0.236513226293,0.0795763741763,0.0486459492779,8.19636654016,0.0703518,933,1694,761,1434.51456311,180.900008001,147755,1498.0,0.0531311035156,1.27465820312,1.22152709961,0.337116722922,0.32010300185,34.7230224609,0.210846
10251991,12,35.5000000002,81,3.83500478656,181,336,155,251.352112676,33.5223694881,35692,252.0,222,479,257,338.507042254,56.8295879193,48068,339.0,364,840,476,527.978873239,94.6545586285,74973,519.5,161,619,458,359.887323944,103.769320183,51104,348.0,0.0270270276815,0.423368752003,0.396341724321,0.201134433721,0.0796900470201,28.5610895883,0.191131,567,1409,842,949.746478873,192.526107124,134864,945.5,-0.0110168457031,1.86752319336,1.87854003906,0.658834108165,0.607997328591,93.5544433594,0.762451
10304617,21,24005.4999995,16930,30.824543107,181,828,647,339.043167191,20.7397371871,32555603,337.0,227,1460,1233,512.16266064,35.0911405403,49178883,510.0,339,1916,1577,864.739580513,61.9085894631,83034024,866.0,175,2209,2034,727.963091791,56.997690833,69900472,730.0,-0.0948587954044,0.453125,0.547983795404,0.0861422083864,0.0211374418496,8271.54713368,0.0854534,652,4497,3845,1579.16891962,104.716141991,151634958,1577.0,-0.164794921875,8.48098754883,8.6457824707,0.247329725898,0.432237221826,23749.0949402,0.122162
10252756,34,249.000000008,180,3.21786558884,213,419,206,300.587349398,21.2756672438,299385,303.0,303,685,382,476.876506024,54.4668925106,474969,479.0,637,1308,671,1015.22991968,107.596385987,1011169,1022.0,242,745,503,427.009036145,57.6951283038,425301,432.5,0.245187431574,0.600547194481,0.355359762907,0.407898339521,0.0544161217321,406.266746163,0.402641,771,1849,1078,1204.47289157,129.153469729,1199655,1211.0,-0.105499267578,0.533630371094,0.639129638672,0.0187923017755,0.0641707354691,18.7171325684,-3.05176e-05
10231195,31,1551.75000001,754,5.39952475774,206,285,79,249.874496536,7.32375466816,1550971,250.0,269,396,127,338.257612373,13.8222570299,2099565,339.0,625,1119,494,865.010149831,39.9259511966,5369118,862.0,217,416,199,315.577090382,21.8404029261,1958787,315.0,0.368905246258,0.587076425552,0.218171179295,0.465474398677,0.0273335320557,2889.19959259,0.464195,713,1093,380,903.709199291,40.6703655969,5609323,904.0,-0.110961914062,6.35250854492,6.46347045898,0.416062957483,1.29748534077,2582.5027771,0.0
10234248,12,6.74999999977,13,1.41151836774,205,276,71,228.777777778,15.0882179527,6177,227.0,260,371,111,293.296296296,24.9767518791,7919,288.0,506,639,133,569.0,35.291379705,15363,571.0,195,383,188,265.925925926,39.5239504754,7180,258.0,0.223910838366,0.506329119205,0.28241828084,0.364945956954,0.0622879905116,9.85354083776,0.36143,660,1030,370,788.0,77.4218841682,21276,773.0,-0.00393676757812,0.286804199219,0.290740966797,0.21075213397,0.113460260157,5.69030761719,0.266846
10354385,22,5279.49999993,3713,14.4152978456,248,429,181,370.456766739,16.7350370624,7823306,373.0,357,704,347,585.190974524,26.1368874955,12358063,588.0,775,1199,424,1031.85775168,35.5036021017,21790772,1032.0,447,968,521,814.858272564,35.5862851686,17208177,815.0,0.061560831964,0.268412441015,0.206851609051,0.11767788574,0.0120166758759,2485.12159106,0.117223,1101,2101,1000,1770.50601383,69.1264362503,37389546,1775.0,-0.0394897460938,1.66305541992,1.70254516602,0.269671358025,0.223851771874,5694.91973877,0.223175
10257171,21,3200.25000006,2894,14.4311732867,258,552,294,350.903288806,19.2651464877,4491913,352.0,372,892,520,542.142254511,34.4355649937,6939963,544.0,625,1396,771,969.434419186,62.597591767,12409730,977.0,429,1234,805,716.916725256,57.6763495913,9177251,723.0,-0.0163415912539,0.332402229309,0.348743820563,0.15022806985,0.0244723659589,1923.06952215,0.145928,1089,2663,1574,1609.96226857,106.244101662,20609127,1620.0,-0.204711914062,4.85934448242,5.06405639648,0.0736848461508,0.27966968488,943.239715576,0.0
10192311,32,1980.75000001,991,6.28136297344,220,380,160,300.897765998,18.8678859732,2384013,301.0,332,605,273,456.61592831,32.4679518875,3617768,458.0,839,1395,556,1092.82506626,61.4649626285,8658453,1099.0,260,708,448,484.749463587,53.4696089079,3840670,485.0,0.276934206486,0.5536480546,0.276713848114,0.386715728549,0.0379241074025,3063.9487173,0.38294,812,1683,871,1242.26315789,102.895893267,9842451,1243.0,-0.0897521972656,1.12576293945,1.21551513672,0.028936799933,0.0811642938081,229.266265869,0.0
10141735,22,192.500000004,172,3.4971007793,418,503,85,460.746753247,14.7532790493,354775,459.0,666,825,159,748.450649351,23.0903539953,576307,746.5,1096,1301,205,1199.1,30.527809336,923307,1197.0,888,1128,240,1010.11688312,34.71560674,777790,1007.0,0.063386157155,0.111215390265,0.04782923311,0.0856706079821,0.00708275476185,65.9663681462,0.0857015,1974,2454,480,2219.31428571,69.9716263725,1708872,2214.0,-0.0406494140625,1.02435302734,1.06500244141,0.403445355304,0.290493548616,310.652923584,0.367294
10141085,21,393.249999983,394,5.6047587567,236,515,279,340.820089002,27.233632646,536110,338.0,349,721,372,519.531468531,40.9581034468,817223,519.0,602,1157,555,915.012714558,81.8793933641,1439315,922.0,447,912,465,713.73553719,65.9051505139,1122706,723.0,0.0417163297534,0.22507122159,0.183354891837,0.123675558991,0.0266886268274,194.541654292,0.121893,1064,2116,1052,1574.08709472,121.458855991,2476039,1580.0,-0.134979248047,1.0256652832,1.16064453125,0.0493394544908,0.117662665594,77.6109619141,0.0
10155457,21,1658.49999999,1118,7.74424588416,194,496,302,321.738317757,27.1031196638,2134412,321.0,251,754,503,463.48688574,45.8946595012,3074772,465.0,413,1141,728,731.061802834,78.8401647631,4849864,743.0,227,1011,784,606.136719928,75.7044407201,4021111,620.0,-0.0723270475864,0.377229094505,0.449556142092,0.0945561447495,0.037541701698,627.285464268,0.0916937,691,2261,1570,1391.36192342,140.15199124,9230295,1407.0,-0.209411621094,4.15014648438,4.35955810547,0.57291606711,0.987559425527,3800.72518921,0.0401306
10119531,31,23.7500000009,27,1.56288500779,228,339,111,258.242105263,24.7499987409,24533,252.0,267,441,174,323.957894737,34.1242052661,30776,313.0,547,1028,481,824.789473684,113.66033375,78355,836.0,226,417,191,294.842105263,35.2406212352,28010,289.0,0.309121608734,0.598726093769,0.289604485035,0.469491651497,0.0644279583004,44.6017068923,0.470492,724,1188,464,877.042105263,90.7659704132,83319,855.0,1.03042602539,3.74459838867,2.71417236328,2.72739611174,0.676411083762,259.102630615,2.60745
10108793,34,404.999999989,435,6.09757026163,206,260,54,238.864197531,6.22708755501,386960,239.0,264,361,97,316.735185185,13.0113766565,513111,318.0,737,1043,306,911.403703704,38.3465353899,1476474,911.0,170,320,150,258.993209877,16.8137386011,419569,260.0,0.486639678478,0.653061211109,0.166421532631,0.5575965649,0.0182311817074,903.306435138,0.556382,642,936,294,814.592592593,34.8798565016,1319640,818.0,-0.02734375,2.97943115234,3.00677490234,0.683799461082,0.51090263008,1107.75512695,0.75589
10097924,14,463.750000018,270,3.53685186757,221,445,224,277.587061995,12.4880037204,514924,276.0,262,663,401,360.950404313,24.2654395476,669563,356.0,324,863,539,472.518598383,44.4706336269,876522,461.0,225,794,569,385.109433962,39.8574737394,714378,376.0,-0.025559104979,0.270108044147,0.295667149127,0.102221299686,0.02580857213,189.620510917,0.101517,708,1902,1194,1023.64690027,75.3876584081,1898865,1008.0,-9.70739746094,8.60498046875,18.3123779297,-0.0407993697092,2.38123726664,-75.6828308105,0.212585
10099167,11,83.7500000019,53,1.63372340072,295,433,138,372.689552239,19.0979965686,124851,374.0,408,617,209,559.441791045,28.4114027416,187413,565.0,517,899,382,711.211940299,46.0673728631,238256,710.0,462,793,331,705.232835821,48.1558365461,236253,712.0,-0.0429958403111,0.176470592618,0.219466432929,0.00444743997807,0.0252371314641,1.48989239265,-0.000712758,1173,1786,613,1637.3641791,84.7603746153,548517,1651.0,2.97418212891,4.63739013672,1.66320800781,4.06675415039,0.341566353713,1362.36264038,4.05176
10074563,31,102.499999999,60,1.67180024938,205,301,96,256.817073171,16.0273607894,105295,257.0,252,438,186,343.317073171,28.0530325515,140760,345.0,658,1155,497,948.080487805,90.5800864335,388713,952.0,188,557,369,313.57804878,43.0920173254,128567,317.0,0.311069875956,0.63603925705,0.324969381094,0.503175285386,0.0488531060017,206.301867008,0.504593,651,1296,645,913.712195122,84.7080789049,374622,918.0,-0.00238037109375,2.75894165039,2.76132202148,1.70034745379,0.50720538015,697.142456055,1.75153
10044137,11,243.749999995,155,2.80062172873,246,540,294,375.354871795,37.6089353044,365971,370.0,328,793,465,530.988717949,59.8597238499,517714,526.0,371,990,619,631.529230769,88.8622957564,615741,635.0,273,1027,754,588.859487179,89.7966349078,574138,596.0,-0.0302066765726,0.190123453736,0.220330130309,0.0357951387776,0.0331089769156,34.9002603082,0.0281457,874,2347,1473,1495.20307692,173.85494629,1457823,1496.0,-0.00421142578125,3.85452270508,3.85873413086,1.84090184921,1.34180383924,1794.87930298,2.7197
10050142,32,10310.75,6542,18.1744166202,209,371,162,282.723056034,15.1246313472,11660347,281.0,290,551,261,413.643672866,25.1704098825,17059906,411.0,651,1144,493,883.631719322,47.9469240742,36443623,880.0,226,648,422,433.527653178,37.4611370563,17879981,429.0,0.227138638496,0.545728623867,0.318589985371,0.342308473269,0.0316338640229,14117.828363,0.341299,725,1563,838,1129.89438208,75.4720334514,46600234,1122.0,-0.118774414062,1.16885375977,1.28762817383,0.0312927644185,0.080869907137,1290.60748291,0.0
10055972,21,1325.49999999,1226,9.49938899431,211,688,477,340.667483968,32.8378179637,1806219,339.0,305,1025,720,511.510939268,52.3285670163,2712031,512.0,503,1484,981,922.383062995,85.2136872853,4890475,930.0,239,1486,1247,629.436250472,82.8654952113,3337271,632.0,-0.00541271967813,0.384180784225,0.389593503904,0.190396995819,0.0440566057894,1009.48487183,0.188078,776,3199,2423,1481.61467371,158.154305002,7855521,1484.0,-0.356475830078,1.27737426758,1.63385009766,0.084073159165,0.186217064272,445.755889893,0.0
10026696,51,4.99999999977,15,1.89234939156,204,229,25,215.6,7.00999286733,4312,217.5,255,290,35,273.75,11.536355577,5475,274.5,533,722,189,609.95,52.2890762971,12199,602.5,196,255,59,218.55,16.9807979789,4371,222.5,0.380829006433,0.52320677042,0.142377763987,0.471116419137,0.0432948796067,9.42232838273,0.483655,660,763,103,707.9,30.4103600768,14158,714.0,0.378082275391,0.884094238281,0.506011962891,0.50224609375,0.15818405578,10.044921875,0.425781
9985489,14,510.25,343,4.2834892502,288,371,83,307.337089662,6.13948922417,627275,307.0,345,526,181,421.470357668,10.3658802386,860221,421.0,505,741,236,577.159725625,24.444599137,1177983,572.0,369,678,309,501.556099951,19.2658217977,1023676,499.0,0.019172552973,0.265671640635,0.246499087662,0.0700041725073,0.0122456268701,142.878516087,0.0692308,1006,1575,569,1230.36354728,30.7207575205,2511172,1230.0,-0.150817871094,1.37759399414,1.52841186523,0.151015001789,0.242566114671,308.221618652,0.0
9983856,11,9.75,17,1.53582481896,317,381,64,353.333333333,15.6538409038,13780,357.0,447,573,126,526.564102564,28.0958021062,20536,533.0,648,807,159,748.666666667,36.3489733452,29198,751.0,555,753,198,681.025641026,47.0632347006,26560,689.0,0.015121630393,0.0998415201902,0.0847198897973,0.0479451489324,0.0188168898437,1.86986080837,0.0470588,1336,1697,361,1560.92307692,86.6787125599,60876,1580.0,2.13497924805,2.8117980957,0.676818847656,2.47986544096,0.153634621779,96.7147521973,2.44034
9984762,14,2.5,11,1.96253652777,300,311,11,305.7,4.2201895692,3057,306.0,416,444,28,432.0,7.37563556583,4320,433.0,604,684,80,636.6,22.1187703094,6366,633.0,471,517,46,500.4,12.2898331966,5004,501.0,0.0949820801616,0.149579837918,0.0545977577567,0.11960683316,0.0179370464628,1.1960683316,0.124305,1187,1271,84,1238.1,22.3,12381,1238.5,0.276519775391,0.588409423828,0.311889648438,0.372808837891,0.0839646214165,3.72808837891,0.364166
9980274,51,33.250000003,54,2.6417578279,217,314,97,250.413533835,17.7882819499,33305,248.0,264,439,175,321.571428571,30.9467856905,42769,315.0,450,766,316,582.789473684,66.8711085025,77511,562.0,240,522,282,316.812030075,55.9015179123,42136,304.0,0.163670763373,0.388076484203,0.22440572083,0.298452222258,0.05040314375,39.6941455603,0.307602,740,1275,535,888.796992481,100.907294564,118210,868.0,0.722351074219,1.96771240234,1.24536132812,1.0234436953,0.299711279754,136.118011475,0.974091
9993498,21,1852.25,1738,11.3918704739,208,486,278,339.43609124,19.8532746858,2514882,340.0,289,718,429,519.985693076,32.1238755047,3852574,520.0,583,1216,633,913.267107572,55.8188826246,6766396,912.0,381,976,595,699.556485356,49.8364345973,5183014,699.0,0.0483558997512,0.282485872507,0.234129972756,0.132795797581,0.0202894221814,983.884064276,0.131336,887,2097,1210,1558.97826967,96.8338576715,11550470,1558.0,-0.199249267578,1.0270690918,1.22631835938,0.0403681737174,0.0935867620087,299.087799072,0.0
9800254,14,9300.75000598,6387,18.6824142925,228,912,684,297.818186705,10.0778415591,11079730,298.0,285,1386,1101,405.569658361,16.799215603,15088408,406.0,327,1699,1372,543.590006182,30.8642629914,20223179,541.0,217,2049,1832,474.299465097,28.9058529319,17645363,474.0,-0.093383140862,0.261669009924,0.355052150786,0.0681189964184,0.015157783535,2534.23102375,0.0675182,753,4347,3594,1177.68731016,53.1186090955,43813501,1179.0,-0.276611328125,3.4231262207,3.69973754883,0.171359096007,0.290409486164,6375.07244873,0.0132446
9947049,14,1722.00000001,706,4.79935854013,233,991,758,345.156068525,20.6787454856,2377435,346.0,341,1519,1178,505.142131243,32.5521556256,3479419,504.0,393,2087,1694,747.541521487,49.6253795874,5149066,741.0,278,2148,1870,577.022357724,49.1915839097,3974530,575.0,-0.0843233838677,0.281501352787,0.365824736655,0.129063686989,0.0277079750744,888.990675979,0.124307,897,4658,3761,1427.32055749,98.9544060599,9831384,1424.0,-0.192993164062,5.40884399414,5.6018371582,0.511382715489,1.09332263076,3522.40414429,0.0
9928011,11,1038.25000001,477,4.1760191076,214,1143,929,353.881290633,42.0611346779,1469669,351.0,267,1795,1528,525.994943414,74.2298849737,2184457,524.0,340,2482,2142,756.984830243,117.606773824,3143758,749.0,187,2708,2521,665.432699254,116.228812583,2763542,665.0,-0.0571827068925,0.302452325821,0.359635032713,0.0657257933926,0.0458500353826,272.95921996,0.0605144,668,5646,4978,1545.3089333,224.163782869,6417668,1534.0,0.00152587890625,5.39456176758,5.39303588867,3.23046786085,1.11106139751,13416.1330261,3.50232
